day,month,year,last.name,first.name,diversity,pot,treatment,rep,bin,shoot,genotype,sampled,length.cm,lesion,lesion.group,lesion.cover,lc.FS,microbe.sample,shoot.damage,senescence,collection.disease.notes,collection.shoot.notes,collection.notes,extraction.year,extraction.month,extraction.day,researcher,Plate.ID,Well.ID,sample.position,sample.weight.mg,extraction.notes,Cq.Mean,Cq.Std.Dev,copy.no,copy.no/extraction,copy.no/cell,cells/uL,cells/extraction,cell/mg,cells.present,qPCR.trial.ID
14,september,2015,dubois,katie,poly,mix.2,hot,4,12,5,red,1,46,1,<10,NA,5,0,0,1,.,leaf aged,.,2016,december,9,schenck,BWE_P3,5E,m,2.55,.,34.73,0.332,27.85760783,2785.760783,970.6942045,0.028698644,2.869864443,1.125437037,1,T27
14,september,2015,dubois,katie,poly,mix.2,hot,4,12,5,white,1,38.5,1,<10,NA,5,0,0,1,.,leaf aged,.,2016,december,9,schenck,BWE_P3,5F,m,3.86,.,0,0,0,0,970.6942045,0,0,0,0,T27
14,september,2015,dubois,katie,poly,mix.3,hot,5,13,5,white,1,57,1,>10,15,15,1,0,0,.,.,.,2017,october,26,schenck,BWE_P1,10A,m,3.69,lesion on sample,25.33,0.056,10959.08799,1095908.799,1096.042235,9.998782567,999.8782567,270.9697173,1,T35
14,september,2015,dubois,katie,mono,mono.red,hot,5,13,3,red,1,48,1,<10,NA,5,0,0,0,.,.,.,2017,october,26,schenck,BWE_P1,8D,m,2.13,lesion on sample,0,0,0,0,1096.042235,0,0,0,0,T35
14,september,2015,dubois,katie,poly,mix.3,hot,5,13,5,orange,1,56.5,1,>10,40,40,0,0,1,.,leaf aged,.,2017,october,26,schenck,BWE_P1,9G,m,3.81,lesion on sample,22.56,0.358,72774.10076,7277410.076,1096.042235,66.39716834,6639.716834,1742.707831,1,T35
14,september,2015,dubois,katie,poly,mix.3,hot,5,13,5,purple,1,69.5,1,>10,30,30,0,0,0,.,.,.,2017,october,26,schenck,BWE_P1,9H,m,3.75,lesion on sample,0,0,0,0,1096.042235,0,0,0,0,T35
14,september,2015,dubois,katie,mono,mono.brown,hot,5,13,2,brown,1,45.5,NA,NA,NA,NA,0,0,0,.,.,*Lesion data absent?,2017,october,26,schenck,BWE_P1,6D,m,2.87,.,34.24,0.196,24.83548937,2483.548937,1096.042235,0.022659245,2.265924486,0.789520727,1,T35
14,september,2015,dubois,katie,poly,mix.4,hot,5,13,5,brown,1,45.5,1,<10,NA,5,1,0,0,.,.,.,2017,october,26,schenck,BWE_P1,10B,m,3.18,.,0,0,0,0,1096.042235,0,0,0,0,T35
14,september,2015,dubois,katie,poly,mix.4,hot,5,13,5,green,1,34,1,<10,NA,5,0,0,1,.,leaf aged,.,2017,october,26,schenck,BWE_P1,10C,m,3.05,.,0,0,0,0,1185.84935,0,0,0,0,T36
14,september,2015,dubois,katie,poly,mix.4,hot,5,13,5,red,1,46,1,<10,NA,5,0,0,0,.,.,.,2017,october,26,schenck,BWE_P1,10D,m,3.59,.,0,0,0,0,1185.84935,0,0,0,0,T36
14,september,2015,dubois,katie,poly,mix.4,hot,5,13,5,yellow,1,47,1,<10,NA,5,0,0,0,.,.,.,2017,october,26,schenck,BWE_P1,10E,m,3.6,.,35.78,0.543,6.501530167,650.1530167,1185.84935,0.005482594,0.548259369,0.152294269,1,T36
14,september,2015,dubois,katie,mono,mono.blue,hot,5,13,1,blue,1,42,1,<10,NA,5,0,0,1,.,leaf aged,.,2017,october,26,schenck,BWE_P1,5G,m,2.59,.,0,0,0,0,1096.042235,0,0,0,0,T35
14,september,2015,dubois,katie,mono,mono.blue,hot,5,13,2,blue,1,36,1,<1,NA,0.5,0,0,0,.,.,.,2017,october,26,schenck,BWE_P1,5H,m,3.41,.,30.04,0.097,438.2616324,43826.16324,1096.042235,0.399858344,39.98583436,11.72605113,1,T35
14,september,2015,dubois,katie,mono,mono.blue,hot,5,13,3,blue,1,41.5,1,<10,NA,5,0,0,1,.,leaf aged,.,2017,october,26,schenck,BWE_P1,6A,m,2.8,.,0,0,0,0,1096.042235,0,0,0,0,T35
14,september,2015,dubois,katie,mono,mono.blue,hot,5,13,4,blue,1,47,1,>10,15,15,0,0,1,.,leaf aged,.,2017,october,26,schenck,BWE_P1,6B,m,3.78,.,0,0,0,0,1185.84935,0,0,0,0,T35&T36
14,september,2015,dubois,katie,mono,mono.brown,hot,5,13,1,brown,1,54,1,<10,NA,5,0,0,0,.,.,.,2017,october,26,schenck,BWE_P1,6C,m,3.94,.,33.8,0.18,33.54866744,3354.866744,1096.042235,0.030608919,3.060891851,0.776876104,1,T35
14,september,2015,dubois,katie,mono,mono.brown,hot,5,13,3,brown,1,39.5,1,<1,NA,0.5,0,0,0,.,.,.,2017,october,26,schenck,BWE_P1,6E,m,2.31,.,0,0,0,0,1185.84935,0,0,0,0,T36
14,september,2015,dubois,katie,mono,mono.green,hot,5,13,1,green,1,25,1,<10,NA,5,1,0,1,.,leaf aged,.,2017,october,26,schenck,BWE_P1,6F,m,2.85,.,39.41,NA,NA,NA,1096.042235,NA,NA,NA,NA,T35&T36
14,september,2015,dubois,katie,mono,mono.green,hot,5,13,2,green,1,38,1,<10,NA,5,0,0,1,.,leaf aged,.,2017,october,26,schenck,BWE_P1,6G,m,3.59,.,0,0,0,0,1096.042235,0,0,0,0,T35
14,september,2015,dubois,katie,mono,mono.green,hot,5,13,3,green,1,28,1,<10,NA,5,0,0,1,.,leaf aged,.,2017,october,26,schenck,BWE_P1,6H,m,2.7,.,0,0,0,0,1096.042235,0,0,0,0,T35
14,september,2015,dubois,katie,mono,mono.green,hot,5,13,4,green,1,23,1,>10,50,50,0,0,1,.,leaf aged (very),.,2017,october,26,schenck,BWE_P1,7A,m,3.94,.,36.59,NA,NA,NA,1096.042235,NA,NA,NA,NA,T35&T36
14,september,2015,dubois,katie,mono,mono.orange,hot,5,13,1,orange,1,55,1,<10,NA,5,0,0,0,.,.,.,2017,october,26,schenck,BWE_P1,7B,m,3.69,.,38.98,NA,NA,NA,1096.042235,NA,NA,NA,NA,T35&T36
14,september,2015,dubois,katie,mono,mono.orange,hot,5,13,2,orange,1,61,1,<10,NA,5,0,0,0,.,.,.,2017,october,26,schenck,BWE_P1,7C,?,3.51,.,27.25,0.077,2950.342027,295034.2027,1096.042235,2.691814178,269.1814178,76.68986262,1,T35
14,september,2015,dubois,katie,mono,mono.orange,hot,5,13,3,orange,1,49,1,<10,NA,5,1,0,0,.,.,.,2017,october,26,schenck,BWE_P1,7D,m,3.39,.,34.5,0.089,20.79210627,2079.210627,1096.042235,0.018970169,1.897016886,0.559592002,1,T35
14,september,2015,dubois,katie,mono,mono.orange,hot,5,13,4,orange,1,20,1,<10,NA,5,0,0,0,.,.,.,2017,october,26,schenck,BWE_P1,7E,all,2.55,.,0,0,0,0,1185.84935,0,0,0,0,T35&T36
14,september,2015,dubois,katie,mono,mono.purple,hot,5,13,1,purple,1,51,1,<10,NA,5,0,1,0,.,leaf tip broken; desicated,.,2017,october,26,schenck,BWE_P1,7F,m,3.39,.,0,0,0,0,1096.042235,0,0,0,0,T35
14,september,2015,dubois,katie,mono,mono.purple,hot,5,13,2,purple,1,56.5,1,>10,25,25,0,0,0,.,.,.,2017,october,26,schenck,BWE_P1,7G,m,2.91,.,0,0,0,0,1096.042235,0,0,0,0,T35
14,september,2015,dubois,katie,mono,mono.purple,hot,5,13,3,purple,1,55,1,>10,30,30,0,0,0,.,.,.,2017,october,26,schenck,BWE_P1,7H,m,3.76,.,31.3,0.405,185.2401965,18524.01965,1096.042235,0.169008265,16.90082651,4.494900667,1,T35
14,september,2015,dubois,katie,mono,mono.purple,hot,5,13,4,purple,1,68,1,>10,20,20,0,0,0,.,.,.,2017,october,26,schenck,BWE_P1,8A,m,3.44,.,36.11,0.067,5.154548743,515.4548743,1185.84935,0.004346715,0.434671465,0.126357984,1,T35&T36
14,september,2015,dubois,katie,mono,mono.red,hot,5,13,1,red,1,37,0,0,0,0,0,0,1,.,leaf aged,.,2017,october,26,schenck,BWE_P1,8B,m,3.02,.,0,0,0,0,1096.042235,0,0,0,0,T35
14,september,2015,dubois,katie,mono,mono.red,hot,5,13,2,red,1,48.5,1,<10,NA,5,1,0,0,.,.,.,2017,october,26,schenck,BWE_P1,8C,m,3.23,.,0,0,0,0,1185.84935,0,0,0,0,T35&T36
14,september,2015,dubois,katie,mono,mono.red,hot,5,13,4,red,1,44,1,>10,10,10,0,0,1,.,leaf aged,.,2017,october,26,schenck,BWE_P1,8E,m,3.92,.,34.09,0.095,27.51669812,2751.669812,1096.042235,0.025105509,2.510550895,0.640446657,1,T35
14,september,2015,dubois,katie,mono,mono.white,hot,5,13,1,white,1,44.5,1,<10,NA,5,0,0,0,.,.,.,2017,october,26,schenck,BWE_P1,8F,m,3.48,.,0,0,0,0,1185.84935,0,0,0,0,T35&T36
14,september,2015,dubois,katie,mono,mono.white,hot,5,13,2,white,1,47,1,<10,NA,5,0,0,0,.,.,.,2017,october,26,schenck,BWE_P1,8G,m,3.67,.,30.74,0.272,271.6168221,27161.68221,1096.042235,0.247816018,24.7816018,6.752480054,1,T35
14,september,2015,dubois,katie,mono,mono.white,hot,5,13,3,white,1,37,1,<10,NA,5,0,0,0,.,.,.,2017,october,26,schenck,BWE_P1,8H,m,3.99,.,35.13,0.196,13.51759333,1351.759333,1096.042235,0.012333095,1.23330953,0.309100133,1,T35
14,september,2015,dubois,katie,mono,mono.white,hot,5,13,4,white,1,56,1,>10,10,10,0,0,0,.,.,.,2017,october,26,schenck,BWE_P1,9A,m,3.03,.,34.4,0.147,22.26285637,2226.285637,1096.042235,0.020312042,2.031204243,0.670364437,1,T35
14,september,2015,dubois,katie,mono,mono.yellow,hot,5,13,1,yellow,1,58.5,1,<10,NA,5,0,0,0,.,.,.,2017,october,26,schenck,BWE_P1,9B,m,3.55,.,0,0,0,0,1096.042235,0,0,0,0,T35
14,september,2015,dubois,katie,mono,mono.yellow,hot,5,13,2,yellow,1,23,1,<1,NA,0.5,0,0,0,.,.,.,2017,october,26,schenck,BWE_P1,9C,m,2.6,.,0,0,0,0,1096.042235,0,0,0,0,T35
14,september,2015,dubois,katie,mono,mono.yellow,hot,5,13,3,yellow,1,17.5,1,<10,NA,5,0,0,1,.,leaf aged,.,2017,october,26,schenck,BWE_P1,9D,m,3.82,.,0,0,0,0,1096.042235,0,0,0,0,T35
14,september,2015,dubois,katie,mono,mono.yellow,hot,5,13,4,yellow,1,55,1,>10,15,15,0,0,0,.,.,.,2017,october,26,schenck,BWE_P1,9E,m,3.87,.,0,0,0,0,1096.042235,0,0,0,0,T35
14,september,2015,dubois,katie,poly,mix.3,hot,5,13,5,blue,1,45.5,1,>10,10,10,0,0,0,.,.,.,2017,october,26,schenck,BWE_P1,9F,m,3.45,.,32.07,0.01,109.4411797,10944.11797,1096.042235,0.099851243,9.985124319,2.894238933,1,T35
